AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,Pressure,Year,Round Number
20.5,33.0,False,30.8,3.9,940.0,2022,11
20.4,34.0,False,30.6,1.2,940.0,2022,11
20.2,34.0,False,30.4,1.2,940.0,2022,11
20.0,34.0,False,30.6,0.6,940.0,2022,11
19.8,34.0,False,30.6,1.0,940.0,2022,11
19.9,34.0,False,30.6,1.7,940.0,2022,11
19.9,34.0,False,30.8,1.0,940.0,2022,11
20.0,34.0,False,31.4,2.2,940.0,2022,11
20.1,33.0,False,31.5,1.7,940.0,2022,11
20.2,34.0,False,31.7,0.8,940.0,2022,11
20.4,33.0,False,32.3,0.6,940.0,2022,11
20.7,33.0,False,32.6,1.3,939.9,2022,11
20.7,33.0,False,32.9,0.3,939.9,2022,11
29.7,47.0,False,43.3,0.8,968.2,2022,12
29.8,48.0,False,44.4,1.2,968.2,2022,12
30.1,48.0,False,45.4,1.2,968.2,2022,12
30.1,47.0,False,45.5,1.5,968.2,2022,12
30.0,48.0,False,45.3,1.3,968.2,2022,12
30.0,46.0,False,45.2,1.6,968.2,2022,12
30.1,45.0,False,45.1,0.8,968.2,2022,12
30.4,44.0,False,45.4,1.5,968.2,2022,12
30.3,43.0,False,45.4,0.8,968.2,2022,12
30.1,44.0,False,45.4,1.2,968.2,2022,12
30.1,45.0,False,60.3,0.8,968.2,2022,12
30.5,44.0,False,66.8,1.5,968.0,2022,12
30.4,46.0,False,67.0,0.8,968.2,2022,12
30.6,42.0,False,61.2,1.0,968.2,2022,12
30.7,42.0,False,60.3,0.6,968.2,2022,12
30.7,39.0,False,59.5,0.5,968.2,2022,12
30.8,40.0,False,59.7,1.2,968.2,2022,12
30.7,42.0,False,56.9,1.2,968.0,2022,12
30.7,43.0,False,56.1,1.3,968.0,2022,12
30.5,42.0,False,52.8,0.8,968.2,2022,12
30.3,44.0,False,55.0,1.7,968.0,2022,12
30.2,44.0,False,55.0,1.8,968.0,2022,12
30.2,45.0,False,53.0,2.4,968.2,2022,12
30.1,45.0,False,53.0,1.7,968.0,2022,12
30.1,45.0,False,51.3,1.8,968.0,2022,12
30.3,46.0,False,49.4,2.4,968.2,2022,12
30.3,46.0,False,47.3,2.0,968.0,2022,12
30.2,45.0,False,51.3,2.0,968.0,2022,12
30.0,43.0,False,51.3,1.2,968.2,2022,12
30.3,43.0,False,54.1,1.3,968.0,2022,12
30.4,42.0,False,51.3,1.1,968.0,2022,12
30.3,43.0,False,50.9,1.2,968.0,2022,12
30.4,44.0,False,50.9,1.1,968.0,2022,12
30.3,43.0,False,51.1,2.0,968.0,2022,12
30.3,44.0,False,51.1,1.2,968.0,2022,12
30.4,43.0,False,52.3,1.2,968.0,2022,12
30.5,44.0,False,52.3,1.3,968.0,2022,12
30.4,45.0,False,52.8,3.4,968.0,2022,12
30.3,47.0,False,52.2,2.7,968.0,2022,12
30.3,47.0,False,52.2,3.0,968.0,2022,12
30.3,47.0,False,52.2,1.7,968.0,2022,12
30.3,46.0,False,52.2,1.8,968.0,2022,12
30.3,47.0,False,52.8,1.7,967.9,2022,12
30.4,47.0,False,54.1,2.7,968.0,2022,12
30.4,45.0,False,54.4,2.4,968.0,2022,12
30.3,45.0,False,54.0,2.4,968.0,2022,12
30.3,46.0,False,54.0,2.2,968.0,2022,12
30.4,47.0,False,53.4,1.7,968.0,2022,12
30.6,46.0,False,54.1,2.2,967.9,2022,12
30.6,46.0,False,54.1,4.0,968.0,2022,12
30.6,47.0,False,54.1,2.5,968.0,2022,12
30.5,47.0,False,53.8,2.5,968.0,2022,12
30.4,47.0,False,54.6,2.2,967.9,2022,12
30.3,47.0,False,54.6,2.0,968.0,2022,12
30.3,46.0,False,55.5,2.7,968.0,2022,12
30.1,46.0,False,55.4,2.9,967.9,2022,12
30.1,47.0,False,54.8,2.2,968.0,2022,12
30.1,47.0,False,55.0,2.0,967.9,2022,12
30.2,47.0,False,55.0,2.0,968.0,2022,12
30.3,47.0,False,55.1,2.5,968.0,2022,12
30.4,46.0,False,55.3,3.5,967.9,2022,12
30.4,47.0,False,55.2,2.4,968.0,2022,12
30.4,47.0,False,54.9,3.0,968.0,2022,12
30.3,48.0,False,54.9,3.5,968.0,2022,12
30.2,47.0,False,54.9,2.2,967.9,2022,12
30.1,47.0,False,55.4,2.7,968.0,2022,12
30.1,48.0,False,55.7,2.2,968.0,2022,12
30.2,48.0,False,55.5,3.5,967.9,2022,12
30.2,48.0,False,55.5,2.9,967.9,2022,12
30.3,47.0,False,55.5,1.6,967.9,2022,12
30.3,47.0,False,55.9,2.4,968.0,2022,12
30.5,47.0,False,55.9,3.0,967.9,2022,12
30.5,48.0,False,55.9,1.8,968.0,2022,12
30.5,48.0,False,55.6,1.7,967.9,2022,12
30.5,48.0,False,55.6,2.5,967.9,2022,12
30.4,47.0,False,55.6,1.7,967.7,2022,12
30.6,46.0,False,56.5,1.3,967.9,2022,12
30.6,46.0,False,56.2,2.0,967.9,2022,12
30.4,47.0,False,56.2,1.7,967.9,2022,12
30.5,47.0,False,55.8,2.0,967.9,2022,12
30.4,48.0,False,55.8,2.7,967.7,2022,12
30.2,48.0,False,55.6,2.7,967.7,2022,12
30.1,49.0,False,55.4,3.7,967.9,2022,12
30.1,50.0,False,55.4,2.9,967.9,2022,12
30.0,50.0,False,55.7,2.9,967.9,2022,12
29.9,51.0,False,55.8,2.9,967.7,2022,12
29.9,51.0,False,56.1,2.0,967.9,2022,12
29.9,51.0,False,56.7,2.2,967.9,2022,12
29.9,51.0,False,57.1,1.8,967.9,2022,12
30.1,50.0,False,57.5,1.3,967.7,2022,12
30.1,49.0,False,57.2,2.9,967.7,2022,12
30.1,49.0,False,56.3,1.8,967.9,2022,12
30.2,48.0,False,55.9,1.5,967.7,2022,12
30.4,48.0,False,55.9,2.2,967.7,2022,12
30.4,49.0,False,56.3,1.6,967.7,2022,12
30.3,49.0,False,56.1,2.0,967.7,2022,12
30.3,49.0,False,56.7,1.0,967.7,2022,12
30.1,48.0,False,56.2,1.0,967.9,2022,12
30.2,48.0,False,56.2,2.2,967.7,2022,12
30.1,49.0,False,56.0,2.2,967.7,2022,12
30.0,49.0,False,56.0,2.0,967.7,2022,12
30.0,49.0,False,55.2,2.0,967.7,2022,12
30.0,50.0,False,55.1,1.7,967.7,2022,12
30.1,50.0,False,55.0,2.0,967.7,2022,12
30.0,51.0,False,55.0,3.2,967.7,2022,12
29.9,51.0,False,55.1,2.2,967.7,2022,12
29.9,52.0,False,55.6,1.8,967.7,2022,12
29.9,52.0,False,55.6,2.0,967.7,2022,12
29.8,51.0,False,56.4,2.9,967.7,2022,12
29.8,52.0,False,56.4,1.8,967.7,2022,12
29.7,52.0,False,56.4,2.5,967.7,2022,12
29.6,52.0,False,56.1,2.5,967.7,2022,12
29.5,54.0,False,55.7,2.7,967.7,2022,12
29.6,55.0,False,55.6,2.0,967.5,2022,12
29.9,55.0,False,55.6,1.8,967.7,2022,12
29.9,54.0,False,56.8,2.0,967.7,2022,12
29.9,54.0,False,56.9,1.2,967.7,2022,12
29.8,54.0,False,56.3,1.6,967.7,2022,12
29.8,54.0,False,55.9,1.2,967.5,2022,12
29.7,54.0,False,55.9,0.8,967.7,2022,12
29.7,54.0,False,55.9,1.6,967.7,2022,12
29.6,54.0,False,55.9,0.8,967.7,2022,12
29.6,54.0,False,56.1,1.3,967.7,2022,12
29.5,54.0,False,55.2,2.2,967.5,2022,12
29.4,54.0,False,55.8,1.3,967.5,2022,12
29.3,54.0,False,55.9,2.2,967.7,2022,12
29.3,54.0,False,55.9,2.5,967.5,2022,12
29.1,55.0,False,55.9,1.8,967.7,2022,12
19.0,68.0,False,27.8,3.4,985.2,2022,13
19.0,68.0,False,27.9,2.7,985.2,2022,13
19.1,68.0,False,27.9,3.7,985.2,2022,13
19.1,68.0,False,28.1,4.5,985.2,2022,13
19.1,68.0,False,28.3,4.0,985.2,2022,13
19.2,67.0,False,28.5,4.0,985.2,2022,13
19.2,68.0,False,28.0,3.0,985.2,2022,13
19.2,68.0,False,27.3,3.5,985.2,2022,13
19.3,67.0,False,26.7,3.5,985.4,2022,13
19.3,67.0,False,26.2,4.1,985.4,2022,13
19.3,67.0,False,26.2,4.3,985.2,2022,13
19.3,67.0,False,25.8,3.5,985.4,2022,13
19.2,67.0,False,25.6,3.9,985.4,2022,13
19.2,67.0,False,25.6,4.3,985.2,2022,13
19.2,67.0,False,25.6,3.7,985.4,2022,13
19.3,68.0,False,26.3,4.0,985.4,2022,13
19.3,68.0,False,26.8,3.7,985.5,2022,13
19.2,67.0,False,27.2,3.0,985.4,2022,13
19.3,67.0,False,27.7,4.4,985.4,2022,13
19.2,68.0,False,26.9,4.9,985.5,2022,13
19.1,67.0,False,26.9,4.0,985.5,2022,13
19.1,68.0,False,27.2,3.4,985.5,2022,13
19.1,67.0,False,28.4,4.3,985.4,2022,13
19.2,67.0,False,28.4,4.0,985.5,2022,13
19.2,67.0,False,27.6,3.9,985.4,2022,13
19.2,67.0,False,27.5,3.0,985.4,2022,13
19.2,67.0,False,27.1,4.0,985.5,2022,13
19.2,67.0,False,26.7,4.0,985.4,2022,13
19.3,68.0,False,27.4,4.5,985.5,2022,13
19.3,67.0,False,27.9,3.7,985.4,2022,13
19.2,67.0,False,28.7,3.9,985.5,2022,13
19.3,67.0,False,29.1,4.0,985.5,2022,13
19.3,66.0,False,29.2,4.4,985.4,2022,13
19.3,67.0,False,29.3,4.0,985.4,2022,13
19.2,67.0,False,29.3,4.0,985.5,2022,13
19.2,66.0,False,29.3,3.0,985.4,2022,13
19.3,66.0,False,28.5,3.5,985.5,2022,13
19.3,66.0,False,28.5,3.9,985.4,2022,13
19.4,66.0,False,28.1,3.7,985.2,2022,13
19.3,66.0,False,28.5,3.5,985.5,2022,13
19.3,66.0,False,28.5,4.0,985.4,2022,13
19.2,67.0,False,28.4,3.5,985.4,2022,13
19.2,67.0,False,27.8,3.5,985.2,2022,13
19.1,67.0,False,27.8,2.5,985.2,2022,13
19.0,67.0,False,27.8,3.7,985.4,2022,13
19.0,68.0,False,28.5,3.2,985.4,2022,13
18.9,68.0,False,27.6,3.0,985.4,2022,13
19.0,68.0,False,27.4,3.4,985.5,2022,13
18.9,68.0,False,27.0,3.4,985.5,2022,13
18.9,68.0,True,27.6,3.7,985.5,2022,13
18.9,68.0,True,27.6,3.2,985.5,2022,13
18.9,68.0,False,27.4,3.7,985.5,2022,13
18.8,69.0,True,26.3,3.5,985.5,2022,13
18.7,68.0,True,26.3,3.9,985.5,2022,13
18.7,68.0,True,26.5,4.0,985.5,2022,13
18.6,68.0,True,26.5,4.6,985.5,2022,13
18.6,68.0,True,27.1,3.7,985.5,2022,13
18.6,68.0,True,26.7,3.5,985.5,2022,13
18.6,69.0,True,26.5,4.4,985.5,2022,13
18.7,69.0,True,26.5,4.0,985.5,2022,13
18.6,70.0,True,26.5,4.0,985.5,2022,13
18.6,70.0,True,26.5,4.9,985.7,2022,13
18.6,69.0,True,26.5,3.7,985.5,2022,13
18.4,70.0,True,26.4,5.0,985.7,2022,13
18.4,70.0,True,26.5,4.5,985.7,2022,13
18.4,70.0,True,26.5,4.1,985.5,2022,13
18.4,70.0,False,26.7,3.9,985.5,2022,13
18.4,70.0,False,26.7,3.2,985.5,2022,13
18.4,70.0,True,26.5,4.0,985.5,2022,13
18.6,71.0,True,26.5,3.5,985.5,2022,13
18.6,70.0,False,26.7,3.5,985.5,2022,13
18.6,71.0,False,26.5,4.4,985.5,2022,13
18.6,71.0,False,26.5,3.2,985.5,2022,13
18.5,71.0,False,26.6,3.9,985.5,2022,13
18.5,71.0,False,26.6,4.4,985.5,2022,13
18.5,71.0,False,26.5,3.2,985.5,2022,13
18.5,71.0,False,26.7,3.5,985.5,2022,13
18.5,71.0,False,26.8,3.7,985.5,2022,13
18.5,71.0,False,26.8,4.1,985.5,2022,13
18.5,71.0,False,26.9,3.9,985.5,2022,13
18.5,71.0,False,26.9,4.5,985.5,2022,13
18.5,71.0,False,26.9,4.4,985.5,2022,13
18.4,72.0,False,26.9,3.9,985.5,2022,13
18.4,71.0,False,26.9,2.5,985.5,2022,13
18.4,71.0,False,27.2,3.5,985.5,2022,13
18.4,70.0,False,27.2,3.2,985.5,2022,13
18.4,70.0,False,27.2,4.5,985.5,2022,13
18.4,70.0,False,27.6,4.8,985.7,2022,13
18.4,71.0,False,27.6,4.5,985.5,2022,13
18.4,70.0,False,27.6,4.4,985.7,2022,13
18.5,70.0,False,27.3,5.3,985.7,2022,13
18.5,70.0,False,27.5,4.3,985.5,2022,13
18.5,70.0,False,27.5,4.0,985.5,2022,13
18.5,70.0,False,27.6,5.0,985.5,2022,13
18.5,70.0,False,27.7,4.4,985.5,2022,13
18.5,70.0,False,27.8,3.5,985.5,2022,13
18.4,70.0,False,27.8,3.2,985.5,2022,13
18.5,70.0,False,28.0,4.6,985.5,2022,13
18.5,70.0,False,28.1,4.1,985.5,2022,13
18.5,70.0,False,28.2,3.5,985.5,2022,13
18.5,70.0,False,28.3,3.4,985.5,2022,13
18.5,70.0,False,28.5,3.5,985.5,2022,13
18.6,70.0,False,28.5,3.7,985.5,2022,13
18.6,70.0,False,28.5,4.0,985.5,2022,13
18.6,69.0,False,28.5,4.8,985.4,2022,13
18.4,70.0,False,28.5,3.9,985.5,2022,13
18.3,70.0,False,28.0,5.3,985.5,2022,13
18.4,70.0,False,28.0,5.0,985.5,2022,13
18.4,71.0,False,27.7,5.8,985.5,2022,13
18.4,71.0,False,27.6,4.0,985.7,2022,13
18.3,71.0,False,27.6,3.9,985.5,2022,13
18.3,70.0,False,27.3,4.4,985.5,2022,13
18.3,71.0,False,26.8,4.5,985.7,2022,13
18.2,71.0,False,26.8,3.4,985.5,2022,13
18.2,71.0,False,26.9,3.9,985.7,2022,13
18.2,71.0,False,26.7,4.1,985.7,2022,13
18.1,72.0,False,26.8,2.7,985.7,2022,13
18.0,71.0,False,26.4,5.5,985.7,2022,13
18.0,72.0,False,26.5,3.4,985.7,2022,13
18.1,71.0,False,26.5,5.0,985.7,2022,13
18.0,72.0,False,26.5,3.7,985.7,2022,13
18.0,71.0,False,26.4,5.1,985.7,2022,13
17.9,71.0,False,26.4,4.5,985.5,2022,13
18.0,71.0,False,26.1,4.8,985.7,2022,13
17.9,71.0,False,26.2,4.5,985.7,2022,13
18.0,71.0,False,26.0,4.6,985.7,2022,13
18.0,72.0,False,26.1,3.9,985.7,2022,13
18.0,71.0,False,26.1,3.7,985.7,2022,13
18.0,72.0,False,26.1,3.5,985.7,2022,13
18.1,71.0,False,26.1,3.7,985.7,2022,13
18.1,70.0,True,26.1,4.6,985.7,2022,13
18.1,71.0,False,26.1,4.3,985.7,2022,13
18.1,71.0,False,25.7,4.1,985.7,2022,13
18.1,71.0,False,25.8,3.9,985.7,2022,13
18.1,70.0,True,25.8,3.7,985.7,2022,13
18.2,70.0,True,25.9,4.5,985.7,2022,13
18.1,70.0,False,25.8,5.0,985.7,2022,13
18.1,70.0,False,25.6,5.0,985.9,2022,13
18.1,70.0,False,25.5,4.5,985.7,2022,13
18.1,70.0,False,25.5,5.4,985.7,2022,13
18.0,69.0,False,25.5,4.8,985.7,2022,13
18.0,70.0,True,25.2,4.1,985.9,2022,13
18.0,69.0,True,25.2,5.6,985.9,2022,13
18.0,70.0,True,25.1,4.4,985.9,2022,13
18.0,70.0,True,25.1,3.5,985.9,2022,13
18.1,69.0,True,24.8,4.1,985.7,2022,13
18.1,70.0,True,24.8,4.5,986.0,2022,13
18.1,70.0,True,24.8,5.4,985.9,2022,13
18.0,70.0,True,24.8,4.8,985.9,2022,13
18.0,70.0,True,24.7,5.0,986.0,2022,13
18.0,70.0,True,24.6,5.0,985.9,2022,13
18.0,70.0,True,24.6,4.8,986.0,2022,13
18.0,70.0,True,24.6,3.7,986.0,2022,13
18.1,70.0,True,24.7,3.4,986.0,2022,13
18.1,69.0,True,24.7,3.7,986.0,2022,13
18.1,70.0,True,24.7,3.2,986.0,2022,13
18.1,70.0,True,24.7,2.5,986.0,2022,13
18.1,69.0,False,24.7,4.5,986.2,2022,13
18.1,69.0,True,24.4,4.5,986.2,2022,13
18.1,70.0,True,24.3,4.9,986.0,2022,13
18.1,70.0,True,24.2,4.5,986.0,2022,13
18.0,70.0,True,23.9,4.5,986.0,2022,13
18.0,70.0,True,23.7,4.8,986.0,2022,13
17.9,71.0,True,23.5,3.7,986.2,2022,13
17.9,71.0,True,23.5,4.6,986.2,2022,13
17.9,71.0,True,23.4,4.0,986.0,2022,13
17.8,72.0,True,22.8,4.1,986.0,2022,13
20.8,48.0,False,34.1,1.2,971.4,2022,14
20.8,47.0,False,34.6,0.8,971.2,2022,14
20.7,47.0,False,34.7,2.2,971.2,2022,14
20.7,48.0,False,34.7,2.5,971.2,2022,14
20.7,46.0,False,35.2,1.7,971.4,2022,14
20.8,46.0,False,35.7,2.5,971.4,2022,14
20.9,44.0,False,35.7,1.3,971.4,2022,14
21.0,44.0,False,35.7,1.7,971.2,2022,14
21.0,43.0,False,35.7,1.2,971.4,2022,14
21.0,42.0,False,35.8,1.6,971.4,2022,14
20.9,43.0,False,35.4,0.5,971.4,2022,14
20.9,43.0,False,35.4,0.8,971.2,2022,14
21.1,44.0,False,36.0,1.3,971.2,2022,14
21.1,45.0,False,36.1,2.2,971.2,2022,14
21.0,47.0,False,36.1,1.1,971.2,2022,14
21.1,45.0,False,36.0,1.5,971.2,2022,14
21.2,41.0,False,36.0,2.0,971.2,2022,14
21.1,41.0,False,35.9,1.2,971.4,2022,14
21.2,41.0,False,35.9,1.2,971.2,2022,14
21.2,41.0,False,36.3,1.7,971.2,2022,14
21.1,40.0,False,36.6,1.3,971.4,2022,14
21.0,41.0,False,36.4,1.3,971.4,2022,14
21.0,40.0,False,36.0,1.2,971.2,2022,14
21.0,41.0,False,35.9,1.8,971.4,2022,14
21.2,41.0,False,35.9,1.5,971.2,2022,14
21.3,40.0,False,37.0,1.6,971.2,2022,14
21.4,39.0,False,37.0,2.4,971.2,2022,14
21.4,38.0,False,36.6,1.6,971.2,2022,14
21.5,38.0,False,36.3,1.5,971.2,2022,14
21.5,39.0,False,35.7,1.3,971.2,2022,14
21.5,39.0,False,35.7,1.6,971.2,2022,14
21.5,39.0,False,36.0,0.8,971.2,2022,14
21.4,39.0,False,36.0,1.2,971.2,2022,14
21.5,40.0,False,36.0,1.2,971.4,2022,14
21.6,41.0,False,35.7,0.8,971.2,2022,14
21.5,41.0,False,35.2,1.3,971.2,2022,14
21.4,41.0,False,34.9,0.5,971.2,2022,14
21.3,42.0,False,35.0,0.6,971.2,2022,14
21.3,43.0,False,35.7,1.7,971.2,2022,14
21.3,42.0,False,36.1,1.0,971.2,2022,14
21.4,43.0,False,36.1,1.1,971.2,2022,14
21.5,42.0,False,36.3,1.7,971.2,2022,14
21.6,42.0,False,36.2,1.2,971.2,2022,14
21.6,42.0,False,35.8,1.6,971.2,2022,14
21.6,42.0,False,35.8,2.7,971.0,2022,14
21.4,42.0,False,36.0,3.0,971.2,2022,14
21.4,43.0,False,35.8,1.8,971.2,2022,14
21.5,43.0,False,35.9,2.0,971.2,2022,14
21.3,42.0,False,36.2,2.5,971.0,2022,14
21.2,42.0,False,35.8,2.7,971.2,2022,14
21.3,42.0,False,35.8,2.4,971.0,2022,14
21.6,41.0,False,36.1,2.5,971.0,2022,14
21.6,41.0,False,36.1,1.7,971.2,2022,14
21.5,41.0,False,36.1,2.5,971.0,2022,14
21.5,42.0,False,35.7,1.6,971.2,2022,14
21.5,41.0,False,36.1,1.8,971.2,2022,14
21.6,41.0,False,36.3,1.6,971.0,2022,14
21.8,41.0,False,36.2,1.2,971.2,2022,14
21.8,40.0,False,36.2,1.8,971.0,2022,14
21.6,41.0,False,36.3,1.6,971.2,2022,14
21.6,39.0,False,36.3,1.8,971.2,2022,14
21.6,40.0,False,36.1,1.1,971.0,2022,14
21.7,40.0,False,36.1,1.5,971.0,2022,14
21.7,40.0,False,36.4,1.6,971.0,2022,14
21.8,39.0,False,36.9,1.1,971.0,2022,14
21.9,39.0,False,37.0,1.3,971.2,2022,14
21.9,40.0,False,37.0,1.7,971.2,2022,14
21.9,40.0,False,36.6,2.0,971.0,2022,14
21.9,39.0,False,36.6,1.0,971.2,2022,14
22.0,39.0,False,36.5,1.8,971.2,2022,14
22.0,39.0,False,36.6,1.2,971.2,2022,14
22.0,39.0,False,36.5,1.1,971.2,2022,14
22.0,40.0,False,36.7,1.1,971.0,2022,14
22.0,38.0,False,36.9,1.7,971.0,2022,14
21.9,40.0,False,36.9,1.1,971.0,2022,14
21.9,40.0,False,36.4,0.4,971.0,2022,14
21.9,40.0,False,36.4,1.7,971.2,2022,14
22.0,40.0,False,36.4,1.1,971.0,2022,14
21.9,41.0,False,36.1,0.8,971.0,2022,14
22.0,41.0,False,36.3,1.3,971.0,2022,14
22.1,39.0,False,36.9,1.2,971.0,2022,14
22.2,39.0,False,36.9,1.3,971.2,2022,14
22.2,39.0,False,36.9,2.5,971.0,2022,14
22.2,38.0,False,37.0,3.5,971.2,2022,14
22.1,39.0,False,36.6,2.2,971.0,2022,14
21.9,39.0,False,36.0,1.6,971.0,2022,14
21.8,39.0,False,35.7,3.2,971.2,2022,14
21.9,40.0,False,34.9,1.8,971.2,2022,14
22.0,40.0,False,34.9,2.0,971.0,2022,14
22.0,39.0,False,35.3,1.1,971.0,2022,14
22.0,39.0,False,35.7,1.3,971.0,2022,14
22.2,39.0,False,35.7,1.6,971.2,2022,14
22.2,38.0,False,36.2,1.1,971.0,2022,14
22.2,39.0,False,35.9,0.8,971.0,2022,14
22.1,39.0,False,36.0,1.1,971.0,2022,14
22.1,39.0,False,36.0,0.8,971.0,2022,14
22.3,39.0,False,35.3,0.6,971.0,2022,14
22.4,39.0,False,35.3,1.3,971.0,2022,14
22.2,39.0,False,35.6,1.3,970.9,2022,14
22.1,40.0,False,36.2,1.6,970.9,2022,14
22.2,39.0,False,36.6,1.0,970.9,2022,14
22.3,37.0,False,36.7,1.2,970.7,2022,14
22.4,37.0,False,36.7,1.2,971.0,2022,14
22.4,38.0,False,36.7,0.6,970.9,2022,14
22.4,36.0,False,36.8,0.8,970.9,2022,14
22.4,37.0,False,36.9,1.1,970.9,2022,14
22.4,37.0,False,36.8,1.3,970.9,2022,14
22.3,38.0,False,36.8,1.2,971.0,2022,14
22.2,38.0,False,36.8,1.2,970.9,2022,14
22.2,39.0,False,36.8,1.5,970.9,2022,14
22.1,39.0,False,36.8,1.5,970.9,2022,14
22.1,39.0,False,36.7,1.1,971.0,2022,14
22.2,38.0,False,36.9,1.3,970.9,2022,14
22.1,39.0,False,36.9,2.5,971.0,2022,14
22.1,39.0,False,36.6,1.7,970.9,2022,14
22.2,40.0,False,36.6,1.1,970.9,2022,14
22.2,40.0,False,36.5,0.6,970.9,2022,14
22.3,38.0,False,37.2,0.6,970.9,2022,14
22.4,38.0,False,37.2,0.6,970.9,2022,14
22.4,38.0,False,37.2,1.7,970.9,2022,14
22.1,40.0,False,36.8,2.5,971.0,2022,14
22.1,40.0,False,36.4,1.7,970.7,2022,14
22.2,39.0,False,36.7,1.2,970.9,2022,14
21.9,40.0,False,36.3,2.9,971.0,2022,14
21.9,40.0,False,36.3,2.2,970.7,2022,14
21.9,40.0,False,36.4,2.5,970.9,2022,14
22.0,40.0,False,36.4,1.8,971.0,2022,14
22.0,40.0,False,36.5,1.8,970.9,2022,14
22.0,40.0,False,36.5,1.2,970.7,2022,14
22.2,41.0,False,36.5,1.1,970.9,2022,14
22.4,41.0,False,36.4,0.5,970.9,2022,14
22.4,40.0,False,36.4,0.8,970.7,2022,14
22.4,41.0,False,36.8,3.2,970.7,2022,14
22.4,41.0,False,36.5,2.5,970.7,2022,14
22.4,40.0,False,36.6,2.0,970.9,2022,14
22.5,40.0,False,36.6,1.2,970.7,2022,14
22.3,40.0,False,36.6,1.7,970.9,2022,14
22.3,41.0,False,36.4,1.2,970.9,2022,14
22.4,40.0,False,36.4,1.0,970.9,2022,14
22.5,40.0,False,36.3,1.6,970.9,2022,14
22.3,42.0,False,36.5,1.7,970.7,2022,14
22.3,40.0,False,36.6,1.2,970.7,2022,14
22.4,41.0,False,36.6,1.3,970.9,2022,14
22.3,40.0,False,36.3,2.5,970.9,2022,14
22.1,41.0,False,35.5,1.7,970.9,2022,14
22.1,41.0,False,34.7,1.5,970.9,2022,14
22.0,40.0,False,34.7,1.1,970.9,2022,14
22.0,41.0,False,34.7,1.7,970.9,2022,14
21.9,41.0,False,34.0,1.0,970.9,2022,14
21.9,41.0,False,34.6,1.0,970.9,2022,14
22.0,41.0,False,34.8,1.7,970.9,2022,14
22.1,41.0,False,34.8,1.0,970.7,2022,14
22.1,41.0,False,34.8,1.2,970.9,2022,14
22.1,41.0,False,34.6,1.8,970.7,2022,14
21.9,41.0,False,34.4,2.7,970.9,2022,14
21.7,42.0,False,34.3,1.8,970.9,2022,14
22.7,72.0,False,33.9,0.8,1016.7,2022,15
22.8,73.0,False,33.9,0.8,1016.9,2022,15
22.8,72.0,False,33.8,0.8,1016.9,2022,15
22.8,73.0,False,33.8,1.2,1016.9,2022,15
22.9,73.0,False,33.3,0.8,1016.9,2022,15
22.8,72.0,False,33.2,0.6,1016.9,2022,15
23.0,72.0,False,33.1,1.1,1016.9,2022,15
23.0,72.0,False,33.1,0.4,1016.9,2022,15
23.0,73.0,False,32.7,0.6,1016.9,2022,15
22.9,71.0,False,33.1,0.8,1016.7,2022,15
22.8,72.0,False,33.3,0.8,1016.7,2022,15
22.8,71.0,False,33.3,0.6,1016.7,2022,15
22.8,71.0,False,33.4,0.6,1016.9,2022,15
22.7,70.0,False,33.5,1.3,1016.9,2022,15
22.8,71.0,False,33.5,1.1,1016.9,2022,15
23.0,71.0,False,33.6,0.6,1016.9,2022,15
23.1,69.0,False,33.7,0.5,1016.9,2022,15
23.1,69.0,False,33.6,0.8,1016.9,2022,15
23.3,69.0,False,33.5,1.2,1016.9,2022,15
23.3,71.0,False,33.5,1.1,1017.0,2022,15
23.2,70.0,False,33.0,0.5,1016.9,2022,15
23.1,71.0,False,33.5,0.6,1016.9,2022,15
23.1,72.0,False,33.5,1.7,1016.9,2022,15
23.2,73.0,False,33.6,1.7,1016.7,2022,15
23.2,73.0,False,34.0,0.8,1016.9,2022,15
23.3,74.0,False,34.5,1.0,1016.7,2022,15
23.3,73.0,False,34.6,0.0,1016.9,2022,15
23.2,72.0,False,34.7,0.6,1016.9,2022,15
23.3,73.0,False,34.7,0.5,1016.9,2022,15
23.2,73.0,False,34.9,1.6,1016.9,2022,15
23.1,74.0,False,34.9,0.5,1016.9,2022,15
23.1,74.0,False,34.6,0.8,1017.0,2022,15
23.0,74.0,False,34.8,0.8,1016.9,2022,15
23.0,74.0,False,34.8,1.2,1016.9,2022,15
22.9,75.0,False,34.6,1.7,1016.9,2022,15
23.0,75.0,False,34.6,1.1,1017.0,2022,15
23.0,74.0,False,34.4,1.5,1017.0,2022,15
22.9,75.0,False,34.2,1.6,1017.0,2022,15
22.7,76.0,False,33.9,0.8,1017.0,2022,15
22.7,75.0,False,34.0,1.2,1017.0,2022,15
22.9,75.0,False,33.9,1.2,1017.0,2022,15
22.9,76.0,False,33.9,1.7,1017.0,2022,15
22.9,76.0,False,34.4,0.8,1017.0,2022,15
22.9,75.0,False,34.7,1.0,1017.0,2022,15
22.7,76.0,False,34.9,1.2,1017.0,2022,15
22.7,76.0,False,34.7,0.6,1017.0,2022,15
22.8,75.0,False,34.6,1.0,1017.0,2022,15
22.8,76.0,False,34.4,1.0,1017.0,2022,15
22.7,76.0,False,34.4,0.6,1017.0,2022,15
22.7,75.0,False,34.4,0.8,1017.0,2022,15
22.6,75.0,False,34.4,0.8,1017.0,2022,15
